Primary Key,Review Text,Score,Date,Apartment Complex,Confirmed Tenant
01f89373-77d2-4879-a42d-643b656a9ede,Windward Apartments has 1 review with an average score of 4.7,4.7,No Date Provided,Windward Apartments,Yes
77e15f1e-ea05-4d2d-8724-75c8562f213e,"I like living in this condominium. It is a quiet and very safe area, and we have everything close by. The only thing I would like to change would be to have designated parking, since many times when I arrive, I have to look for parking a little far from my apartment.",4.5,2/9/2025,Heritage on Millenia Apartments,Yes
134200d0-373c-4a2d-9cab-777172a7aebe,"It has been good so far. The staff is very interactive and responds on time to issues. The community is a lovely place to live. Access to groceries, malls, gas, and schools is within reach. This would be a good place to recommend to family and friends to live.",4.5,1/20/2025,Heritage on Millenia Apartments,Yes
b50ddaed-8ba6-4c14-ade7-985202e0448e,"The community is quiet and well kept. It's in a desirable area, walking distance to just about everything. The staff is friendly and helpful. The maintenance team is responsive for the most part. And the neighbors are quiet. I've lived here for approximately 4 years and I like it.",4.2,1/10/2025,Heritage on Millenia Apartments,Yes
d1c25ce3-82eb-4cde-8deb-ba3fd5924865,"Quick response to concerns. All employees are attentive and caring. Whenever I call I have no problem reaching someone. Day or evening someone replies to my needs Maintenance guys are friendly, they smile and will do what's necessary to keep me as tenant feel safe and secure...",4.5,12/7/2024,Heritage on Millenia Apartments,Yes
a718c2a6-59a4-48ce-81ce-b904a633ad0e,It's nice but the parking fees are ------- ridiculous. The residents are quiet thankfully but have made this place a cat sanctuary. There's cat food everywhere. I can't go anywhere in this complex without running into a cat. Other than that it's been fine.,4.2,12/6/2024,Heritage on Millenia Apartments,Yes
4228efe0-95cf-4ecd-bf4c-a760b57e4937,"Apartment is great, parking is terrible, I come home from work between 9 and 10 and I have to walk 2 to 3 blocks, while a car hasn't moved for a month taking up spot .right by entrance. Complex is convenient to everything, however traffic does get bad at peak times",4.8,11/25/2024,Heritage on Millenia Apartments,Yes
4702e0ba-dc00-4268-9c16-bd9e16962498,Limited parking it has a kid playground but not truly kid friendly not enough area for them to play like the pool and bbq area wish co Pant vehicles where not allowed in all area it should be limited to set areas wish you had a choice in valet trash and extra expense love the new AtT I Trent that is added to your rent payment,3.0,11/21/2024,Heritage on Millenia Apartments,Yes
a639454d-9004-48ea-bd8c-e8c14b46c496,I love my apartment and the area it's in. Community is very nice and safe! I have lived in another building and knew I wanted to stay. I have access to walk to many places in my neighborhood . I would definitely recommend this community to anyone that's wants to live a safe affordable community. The staff in leasing office are very friendly and always willing to help. The maintenance crew are friendly as well and come to handle whatever needs to be done in a timely fashion.,5.0,10/15/2024,Heritage on Millenia Apartments,Yes
0750113d-4212-4a2d-8261-d4336785d161,"Old units, haven't been remodeled in a while, old appliances, maintenance has to come and check on them every once in a while, calm place,close to food, elementary school supermarkets,parking is a bit difficult also but overall 6.5/10",3.7,10/4/2024,Heritage on Millenia Apartments,Yes
e103634d-94b8-45a2-84bd-ccbd0654492d,"Lately it has been bad, the parking is horrible can't even have my parents over because of how small our place is I'm getting to know my neighbors intimately even though I've never seen their face. Every footstep, excited conversation and water use is heard.",4.7,7/7/2024,Heritage on Millenia Apartments,Yes
897f554d-865f-4358-9568-2d89d355c11f,"Pretty nice community, have had no troubles with the neighbors. The staff have always been very helpful and prompt to respond when I have had issues. The ammenities are nice, the only real complaint I have is that the gym closes early and i'm a nighttime person due to work.",4.7,7/7/2024,Heritage on Millenia Apartments,Yes
e71bac03-cd04-492f-bc9f-c58c41e0948b,"Friendly and helpful staff who are responsive to requests within 1 day. Grounds are well kept and nice. Location is perfectly outside of the I-Drive traffic but close enough to access activities. Lots of birds, turtles, fish and lizards on site which make you feel like your in a rural location watching chicks grow up. Walls and floors are very thin. I'm getting to know my neighbors intimately even though I've never seen their face. Every footstep, excited conversation and water use is heard. Pet friendly, and I do mean totally pet friendly. So much so that a dog 2 doors down cries and barks loudly all day and everyone in our building gets to enjoy it while indoors or outside near our building.",4.2,6/28/2024,Heritage on Millenia Apartments,Yes
6062681c-e09d-46d3-bd19-35d50abb6a6e,When I first moved here the parking was terrible but mngmt has since rectified this issue. The only other issue is the valet trash - some tenants do not follow rules and leave trash in the hallways which brings roaches. I've never had roaches in any community I've lived in except here and the mngmnt does not seem to care one bit. I personally pay for pest control so I don't have roaches in my apt but they are in the hallway crawling on dirty neighbors trash - it's disgusting! There are also nasty stains on the hallway floor due to neighbors not following valet trash rules and leaving leaking garbage on ground for days! Other than the roaches - no complaints and inside my apt is lovely!,3.0,4/19/2024,Heritage on Millenia Apartments,Yes
1157d0ca-e115-4649-9dd9-a170698be6d6,Very satisfied - the office staff are very professional. The maintenance staff are polite and knowledgeable. The emails are very useful and informative. I would recommend Heritage to all my family and friends.,4.3,3/11/2024,Heritage on Millenia Apartments,Yes
d4729e0c-76d8-4957-864d-fe028930cade,"Overall it's been great! I love my physical apartment and I love how prompt the maintenance team is, that's hard to find. I had a couple issues with other residents over my time here but luckily they seem to have subsided. However, a few of the 'upgrades' made to the community I still do not like at all and wish they were never made. But overall the good outweighs the things I don't like.",3.7,1/12/2024,Heritage on Millenia Apartments,Yes
6e6749d3-5522-4f08-9a93-f8ba4fce6d3d,"The office staff are welcoming, and the community feels safe/secure. It provides a sense of 'home' as it fairly quiet and convenient for local food & entertainment. However, there's rarely ever any parking or available garages.",3.3,11/7/2023,Heritage on Millenia Apartments,Yes
0ae27dd2-a7fb-43c3-9e50-deeb445c06f0,"My experience has been so far very positive. The office is very proactive and they are always very nice when you to ask for help. The only problem that I can identify is, the parking. I understand that there are advantages on not having assigned parking but most of the time is a mission to find parking relative close to the building I'm in. Most of the time is not an issue to walk but whenever there are groceries involved can be very frustrating.",4.7,7/28/2023,Heritage on Millenia Apartments,Yes
ad25ab16-8c5b-41f0-8a98-8cdf307eb8d6,"We would like to say that it is a pleasure for us to live at Heritage on Millenia. All employees are GREAT (office and maintenance). People educated and efficient in everything we request.?We have only two complaints. We believe that, as residents for some time (6 years), we could have a lower value when the contract is renewed. We have seen some old people l",4.5,7/16/2023,Heritage on Millenia Apartments,Yes
7204a9bd-5c4d-469d-bfd3-a9dcf463f8da,"We are delighted to receive your favorable experience as a loyal member of our peaceful community. Our residents deserve the best, and it is fantastic to know that you appreciate our service and amenities. Thank you for taking the time to let us know.",4.5,7/28/2023,Heritage on Millenia Apartments,Yes
4560a759-c9be-4856-90e2-05919dd9153a,"eaving their homes because of the high value here.?Another situation is that we consider that the condominium needs renovations in some facilities (luminaires in particular) and better maintenance by the company that takes care of the gardens. I also think that the stairs and surroundings could be washed periodically. ?Parking lot. Many cars park outside the parking space, on the corners.?I would like to see a better?traffic?inside the condominium and in the Traditional Pkwy, for not to put in risk adults, children and ducks (maybe signals, bumps ...) The leisure area (swimming pool and social lounge) is very good, as well as the gym. The renovation in this area was excellent (club house). Could be great to have a sports facilities here (futsal, volleyball, tennis ....)",4.5,7/14/2023,Heritage on Millenia Apartments,Yes
63c42903-aa17-4504-b22d-bad3da53405e,Love the complex and the area! Some problems though: too much trash on the ground everywhere; unleashed dogs; maintenance is rude and leaves a mess. George from maintenance is amazing! Front desk staff are knowledgeable and for the most part always friendly. Tammy is fantastic!,4.5,7/14/2023,Heritage on Millenia Apartments,Yes
d3e2fc33-fd93-47e1-aa23-4525c5b0bf95,"The office personnel was very professional. Overall very easy and smooth transitioning. My only concern was the lack of inspecting the unit for malfunctioning equipment (outlets, hot/cold water, etc).",3.7,4/24/2023,Heritage on Millenia Apartments,Yes
b9e264c8-cf7d-4d62-8120-4a00009920ea,"At first I loved the complex because of the price and proximity to everything. However, now the prices are slightly outrageous for the apartment complex and the quality of the apartment. We have had multiple issues that takes constant calling to handle and then they do a quick fix just for it to break again.",3.0,4/21/2023,Heritage on Millenia Apartments,Yes
98b889c6-b82e-46d2-8c9a-3d33521ec0c3,The commons areas are not being care as has to. The rent payment is high and the facility is not according with the price. The gate is almost always out of service making our gated community less secure. We are also making some upgrades to the community which make it less convenient to use them.,3.3,1/13/2023,Heritage on Millenia Apartments,Yes
43ad5342-4a96-474a-82c0-502b5022e47e,For the most part the community has been a great place to live. I have had many positive interactions with the staff. Maintenance is effective and timely. There are however a few consistent issues that are not addressed which is frustrating as a resident.,3.3,1/13/2023,Heritage on Millenia Apartments,Yes
1e496604-2598-44f3-b0dd-c25dc3b31f6e,Maintenance requests are completed quickly. Always keep the property looking nice. Available to answer any questions and provide feedback. I'm satisfied with this property and the fact that I feel safe.,5.0,2/9/2023,Heritage on Millenia Apartments,Yes
